[2026-04-24 15:50:18] {"frame": 1353, "count": 1, "detections": [{"label": "Fire", "conf": 0.8, "box": [72, 68, 176, 134]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1355, "count": 1, "detections": [{"label": "Fire", "conf": 0.77, "box": [73, 64, 176, 134]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1356, "count": 1, "detections": [{"label": "Fire", "conf": 0.79, "box": [75, 67, 171, 131]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1357, "count": 1, "detections": [{"label": "Fire", "conf": 0.74, "box": [76, 71, 172, 135]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1358, "count": 1, "detections": [{"label": "Fire", "conf": 0.66, "box": [76, 69, 173, 134]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1361, "count": 1, "detections": [{"label": "Fire", "conf": 0.77, "box": [77, 61, 178, 132]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1362, "count": 1, "detections": [{"label": "Fire", "conf": 0.72, "box": [76, 67, 180, 135]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1363, "count": 1, "detections": [{"label": "Fire", "conf": 0.6, "box": [80, 68, 180, 133]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1364, "count": 1, "detections": [{"label": "Fire", "conf": 0.89, "box": [83, 62, 161, 134]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1365, "count": 1, "detections": [{"label": "Fire", "conf": 0.89, "box": [83, 60, 161, 133]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1366, "count": 1, "detections": [{"label": "Fire", "conf": 0.87, "box": [81, 62, 163, 134]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1367, "count": 1, "detections": [{"label": "Fire", "conf": 0.86, "box": [81, 60, 165, 133]}], "time": "15:50:18"}
[2026-04-24 15:50:19] {"frame": 1368, "count": 1, "detections": [{"label": "Fire", "conf": 0.87, "box": [80, 61, 166, 135]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1369, "count": 1, "detections": [{"label": "Fire", "conf": 0.91, "box": [71, 60, 164, 131]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1370, "count": 1, "detections": [{"label": "Fire", "conf": 0.86, "box": [70, 66, 166, 134]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1371, "count": 1, "detections": [{"label": "Fire", "conf": 0.86, "box": [70, 67, 165, 133]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1372, "count": 1, "detections": [{"label": "Fire", "conf": 0.86, "box": [81, 57, 163, 132]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1373, "count": 1, "detections": [{"label": "Fire", "conf": 0.87, "box": [81, 57, 163, 132]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1374, "count": 1, "detections": [{"label": "Fire", "conf": 0.73, "box": [63, 57, 168, 132]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1375, "count": 1, "detections": [{"label": "Fire", "conf": 0.74, "box": [62, 61, 172, 133]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1376, "count": 1, "detections": [{"label": "Fire", "conf": 0.78, "box": [62, 60, 172, 132]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1377, "count": 1, "detections": [{"label": "Fire", "conf": 0.88, "box": [74, 62, 162, 132]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1378, "count": 1, "detections": [{"label": "Fire", "conf": 0.88, "box": [78, 61, 159, 134]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1379, "count": 1, "detections": [{"label": "Fire", "conf": 0.82, "box": [71, 63, 161, 133]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1380, "count": 1, "detections": [{"label": "Fire", "conf": 0.73, "box": [77, 61, 160, 132]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1381, "count": 1, "detections": [{"label": "Fire", "conf": 0.89, "box": [76, 59, 161, 133]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1382, "count": 1, "detections": [{"label": "Fire", "conf": 0.82, "box": [76, 57, 161, 129]}], "time": "15:50:19"}
[2026-04-24 15:50:19] {"frame": 1383, "count": 1, "detections": [{"label": "Fire", "conf": 0.88, "box": [79, 62, 165, 133]}], "time": "15:50:19"}
